"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43","Creating board with giant name","tests","Thu Mar 26 10:16:10 UTC 2026","passed","Thu Mar 26 10:16:10 UTC 2026","","test_negative","",""
"","398","Updating card","tests","Thu Mar 26 10:16:07 UTC 2026","passed","Thu Mar 26 10:16:07 UTC 2026","","test_boards","",""
"","880","Creating colored boards","tests","Thu Mar 26 10:16:02 UTC 2026","passed","Thu Mar 26 10:16:02 UTC 2026","","test_boards","",""
"","817","Creating colored boards","tests","Thu Mar 26 10:16:02 UTC 2026","passed","Thu Mar 26 10:16:03 UTC 2026","","test_boards","",""
"","345","Archiving cards","tests","Thu Mar 26 10:16:04 UTC 2026","passed","Thu Mar 26 10:16:05 UTC 2026","","test_boards","",""
"","141","Creating board with invalid token","tests","Thu Mar 26 10:16:09 UTC 2026","passed","Thu Mar 26 10:16:10 UTC 2026","","test_negative","",""
"","856","Creating board with pydantic validation","tests","Thu Mar 26 10:16:05 UTC 2026","passed","Thu Mar 26 10:16:06 UTC 2026","","test_boards","",""
"","468","Deleting new board","tests","Thu Mar 26 10:15:58 UTC 2026","passed","Thu Mar 26 10:15:59 UTC 2026","","test_boards","",""
"","97","Creating card in fake list","tests","Thu Mar 26 10:16:10 UTC 2026","passed","Thu Mar 26 10:16:10 UTC 2026","","test_negative","",""
"","186","Creating new list","tests","Thu Mar 26 10:15:57 UTC 2026","passed","Thu Mar 26 10:15:57 UTC 2026","","test_boards","",""
"","408","Creating new board","tests","Thu Mar 26 10:15:55 UTC 2026","passed","Thu Mar 26 10:15:55 UTC 2026","","test_boards","",""
"","575","Creating checklist and item","tests","Thu Mar 26 10:16:08 UTC 2026","passed","Thu Mar 26 10:16:09 UTC 2026","","test_boards","",""
"","895","Creating colored boards","tests","Thu Mar 26 10:16:01 UTC 2026","passed","Thu Mar 26 10:16:02 UTC 2026","","test_boards","",""
"","284","Creating new card","tests","Thu Mar 26 10:15:56 UTC 2026","passed","Thu Mar 26 10:15:56 UTC 2026","","test_boards","",""
"","515","E2E test","tests","Thu Mar 26 10:15:59 UTC 2026","passed","Thu Mar 26 10:16:00 UTC 2026","","test_boards","",""
