"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","604","E2E test","tests","Fri Mar 20 09:07:09 UTC 2026","passed","Fri Mar 20 09:07:10 UTC 2026","","test_boards","",""
"","384","Creating new card","tests","Fri Mar 20 09:07:05 UTC 2026","passed","Fri Mar 20 09:07:06 UTC 2026","","test_boards","",""
"","862","Creating colored boards","tests","Fri Mar 20 09:07:12 UTC 2026","passed","Fri Mar 20 09:07:13 UTC 2026","","test_boards","",""
"","552","Creating checklist and item","tests","Fri Mar 20 09:07:18 UTC 2026","passed","Fri Mar 20 09:07:19 UTC 2026","","test_boards","",""
"","208","Updating card","tests","Fri Mar 20 09:07:17 UTC 2026","passed","Fri Mar 20 09:07:17 UTC 2026","","test_boards","",""
"","240","Archiving cards","tests","Fri Mar 20 09:07:14 UTC 2026","passed","Fri Mar 20 09:07:14 UTC 2026","","test_boards","",""
"","101","Creating board with giant name","tests","Fri Mar 20 09:07:20 UTC 2026","passed","Fri Mar 20 09:07:20 UTC 2026","","test_negative","",""
"","117","Creating board with invalid token","tests","Fri Mar 20 09:07:19 UTC 2026","passed","Fri Mar 20 09:07:20 UTC 2026","","test_negative","",""
"","880","Creating colored boards","tests","Fri Mar 20 09:07:11 UTC 2026","passed","Fri Mar 20 09:07:12 UTC 2026","","test_boards","",""
"","130","Creating card in fake list","tests","Fri Mar 20 09:07:20 UTC 2026","passed","Fri Mar 20 09:07:20 UTC 2026","","test_negative","",""
"","602","Creating new list","tests","Fri Mar 20 09:07:07 UTC 2026","passed","Fri Mar 20 09:07:07 UTC 2026","","test_boards","",""
"","582","Deleting new board","tests","Fri Mar 20 09:07:08 UTC 2026","passed","Fri Mar 20 09:07:09 UTC 2026","","test_boards","",""
"","991","Creating board with pydantic validation","tests","Fri Mar 20 09:07:15 UTC 2026","passed","Fri Mar 20 09:07:16 UTC 2026","","test_boards","",""
"","368","Creating new board","tests","Fri Mar 20 09:07:04 UTC 2026","passed","Fri Mar 20 09:07:05 UTC 2026","","test_boards","",""
"","869","Creating colored boards","tests","Fri Mar 20 09:07:12 UTC 2026","passed","Fri Mar 20 09:07:12 UTC 2026","","test_boards","",""
