"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","140","Creating board with invalid token","tests","Fri Apr 03 10:02:52 UTC 2026","passed","Fri Apr 03 10:02:52 UTC 2026","","test_negative","",""
"","263","Creating new board","tests","Fri Apr 03 10:02:49 UTC 2026","failed","Fri Apr 03 10:02:50 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Fri Apr 03 10:02:52 UTC 2026","broken","Fri Apr 03 10:02:52 UTC 2026","","test_boards","",""
"","157","Creating card in fake list","tests","Fri Apr 03 10:02:52 UTC 2026","passed","Fri Apr 03 10:02:53 UTC 2026","","test_negative","",""
"","0","Archiving cards","tests","Fri Apr 03 10:02:51 UTC 2026","broken","Fri Apr 03 10:02:51 UTC 2026","","test_boards","",""
"","269","Creating colored boards","tests","Fri Apr 03 10:02:51 UTC 2026","failed","Fri Apr 03 10:02:51 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Fri Apr 03 10:02:50 UTC 2026","broken","Fri Apr 03 10:02:50 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Fri Apr 03 10:02:50 UTC 2026","broken","Fri Apr 03 10:02:50 UTC 2026","","test_boards","",""
"","201","Creating board with pydantic validation","tests","Fri Apr 03 10:02:52 UTC 2026","failed","Fri Apr 03 10:02:52 UTC 2026","","test_boards","",""
"","253","Creating colored boards","tests","Fri Apr 03 10:02:51 UTC 2026","failed","Fri Apr 03 10:02:51 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Fri Apr 03 10:02:50 UTC 2026","broken","Fri Apr 03 10:02:50 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Fri Apr 03 10:02:52 UTC 2026","broken","Fri Apr 03 10:02:52 UTC 2026","","test_boards","",""
"","170","Creating colored boards","tests","Fri Apr 03 10:02:51 UTC 2026","failed","Fri Apr 03 10:02:51 UTC 2026","","test_boards","",""
"","67","Creating board with giant name","tests","Fri Apr 03 10:02:52 UTC 2026","passed","Fri Apr 03 10:02:52 UTC 2026","","test_negative","",""
"","0","Creating new list","tests","Fri Apr 03 10:02:50 UTC 2026","broken","Fri Apr 03 10:02:50 UTC 2026","","test_boards","",""
