"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","193","Creating new board","tests","Mon May 11 10:40:48 UTC 2026","failed","Mon May 11 10:40:49 UTC 2026","","test_boards","",""
"","179","Creating card in fake list","tests","Mon May 11 10:40:51 UTC 2026","passed","Mon May 11 10:40:51 UTC 2026","","test_negative","",""
"","136","Creating colored boards","tests","Mon May 11 10:40:49 UTC 2026","failed","Mon May 11 10:40:49 UTC 2026","","test_boards","",""
"","100","Creating board with invalid token","tests","Mon May 11 10:40:50 UTC 2026","passed","Mon May 11 10:40:50 UTC 2026","","test_negative","",""
"","0","E2E test","tests","Mon May 11 10:40:49 UTC 2026","broken","Mon May 11 10:40:49 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Mon May 11 10:40:50 UTC 2026","broken","Mon May 11 10:40:50 UTC 2026","","test_boards","",""
"","137","Creating colored boards","tests","Mon May 11 10:40:49 UTC 2026","failed","Mon May 11 10:40:50 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Mon May 11 10:40:49 UTC 2026","broken","Mon May 11 10:40:49 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Mon May 11 10:40:50 UTC 2026","broken","Mon May 11 10:40:50 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Mon May 11 10:40:49 UTC 2026","broken","Mon May 11 10:40:49 UTC 2026","","test_boards","",""
"","104","Creating board with pydantic validation","tests","Mon May 11 10:40:50 UTC 2026","failed","Mon May 11 10:40:50 UTC 2026","","test_boards","",""
"","100","Creating board with giant name","tests","Mon May 11 10:40:50 UTC 2026","passed","Mon May 11 10:40:51 UTC 2026","","test_negative","",""
"","0","Creating checklist and item","tests","Mon May 11 10:40:50 UTC 2026","broken","Mon May 11 10:40:50 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Mon May 11 10:40:49 UTC 2026","broken","Mon May 11 10:40:49 UTC 2026","","test_boards","",""
"","128","Creating colored boards","tests","Mon May 11 10:40:50 UTC 2026","failed","Mon May 11 10:40:50 UTC 2026","","test_boards","",""
