"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Deleting new board","tests","Wed May 06 09:30:01 UTC 2026","broken","Wed May 06 09:30:01 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Wed May 06 09:30:01 UTC 2026","broken","Wed May 06 09:30:01 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Wed May 06 09:30:02 UTC 2026","broken","Wed May 06 09:30:02 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Wed May 06 09:30:01 UTC 2026","broken","Wed May 06 09:30:01 UTC 2026","","test_boards","",""
"","297","Creating colored boards","tests","Wed May 06 09:30:01 UTC 2026","failed","Wed May 06 09:30:02 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Wed May 06 09:30:01 UTC 2026","broken","Wed May 06 09:30:01 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Wed May 06 09:30:02 UTC 2026","broken","Wed May 06 09:30:02 UTC 2026","","test_boards","",""
"","129","Creating colored boards","tests","Wed May 06 09:30:02 UTC 2026","failed","Wed May 06 09:30:02 UTC 2026","","test_boards","",""
"","120","Creating colored boards","tests","Wed May 06 09:30:02 UTC 2026","failed","Wed May 06 09:30:02 UTC 2026","","test_boards","",""
"","95","Creating board with invalid token","tests","Wed May 06 09:30:03 UTC 2026","passed","Wed May 06 09:30:03 UTC 2026","","test_negative","",""
"","178","Creating new board","tests","Wed May 06 09:30:00 UTC 2026","failed","Wed May 06 09:30:00 UTC 2026","","test_boards","",""
"","278","Creating board with pydantic validation","tests","Wed May 06 09:30:02 UTC 2026","failed","Wed May 06 09:30:02 UTC 2026","","test_boards","",""
"","107","Creating card in fake list","tests","Wed May 06 09:30:03 UTC 2026","passed","Wed May 06 09:30:03 UTC 2026","","test_negative","",""
"","0","Archiving cards","tests","Wed May 06 09:30:02 UTC 2026","broken","Wed May 06 09:30:02 UTC 2026","","test_boards","",""
"","42","Creating board with giant name","tests","Wed May 06 09:30:03 UTC 2026","passed","Wed May 06 09:30:03 UTC 2026","","test_negative","",""
