"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","134","Creating colored boards","tests","Thu Apr 02 10:15:25 UTC 2026","failed","Thu Apr 02 10:15:25 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Thu Apr 02 10:15:25 UTC 2026","broken","Thu Apr 02 10:15:25 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Thu Apr 02 10:15:24 UTC 2026","broken","Thu Apr 02 10:15:24 UTC 2026","","test_boards","",""
"","97","Creating card in fake list","tests","Thu Apr 02 10:15:26 UTC 2026","passed","Thu Apr 02 10:15:26 UTC 2026","","test_negative","",""
"","0","Deleting new board","tests","Thu Apr 02 10:15:24 UTC 2026","broken","Thu Apr 02 10:15:24 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Thu Apr 02 10:15:25 UTC 2026","broken","Thu Apr 02 10:15:25 UTC 2026","","test_boards","",""
"","43","Creating board with giant name","tests","Thu Apr 02 10:15:26 UTC 2026","passed","Thu Apr 02 10:15:26 UTC 2026","","test_negative","",""
"","136","Creating colored boards","tests","Thu Apr 02 10:15:25 UTC 2026","failed","Thu Apr 02 10:15:25 UTC 2026","","test_boards","",""
"","144","Creating board with pydantic validation","tests","Thu Apr 02 10:15:25 UTC 2026","failed","Thu Apr 02 10:15:25 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Thu Apr 02 10:15:26 UTC 2026","broken","Thu Apr 02 10:15:26 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Thu Apr 02 10:15:24 UTC 2026","broken","Thu Apr 02 10:15:24 UTC 2026","","test_boards","",""
"","123","Creating board with invalid token","tests","Thu Apr 02 10:15:26 UTC 2026","passed","Thu Apr 02 10:15:26 UTC 2026","","test_negative","",""
"","125","Creating colored boards","tests","Thu Apr 02 10:15:25 UTC 2026","failed","Thu Apr 02 10:15:25 UTC 2026","","test_boards","",""
"","134","Creating new board","tests","Thu Apr 02 10:15:24 UTC 2026","failed","Thu Apr 02 10:15:24 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Thu Apr 02 10:15:24 UTC 2026","broken","Thu Apr 02 10:15:24 UTC 2026","","test_boards","",""
