"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135","Creating colored boards","tests","Tue Apr 28 09:28:27 UTC 2026","failed","Tue Apr 28 09:28:27 UTC 2026","","test_boards","",""
"","132","Creating card in fake list","tests","Tue Apr 28 09:28:28 UTC 2026","passed","Tue Apr 28 09:28:28 UTC 2026","","test_negative","",""
"","0","Creating checklist and item","tests","Tue Apr 28 09:28:28 UTC 2026","broken","Tue Apr 28 09:28:28 UTC 2026","","test_boards","",""
"","74","Creating board with invalid token","tests","Tue Apr 28 09:28:28 UTC 2026","passed","Tue Apr 28 09:28:28 UTC 2026","","test_negative","",""
"","0","Archiving cards","tests","Tue Apr 28 09:28:27 UTC 2026","broken","Tue Apr 28 09:28:27 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Tue Apr 28 09:28:26 UTC 2026","broken","Tue Apr 28 09:28:26 UTC 2026","","test_boards","",""
"","154","Creating new board","tests","Tue Apr 28 09:28:26 UTC 2026","failed","Tue Apr 28 09:28:26 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Tue Apr 28 09:28:26 UTC 2026","broken","Tue Apr 28 09:28:26 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Tue Apr 28 09:28:28 UTC 2026","broken","Tue Apr 28 09:28:28 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Tue Apr 28 09:28:27 UTC 2026","broken","Tue Apr 28 09:28:27 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Tue Apr 28 09:28:26 UTC 2026","broken","Tue Apr 28 09:28:26 UTC 2026","","test_boards","",""
"","189","Creating colored boards","tests","Tue Apr 28 09:28:27 UTC 2026","failed","Tue Apr 28 09:28:27 UTC 2026","","test_boards","",""
"","74","Creating board with giant name","tests","Tue Apr 28 09:28:28 UTC 2026","passed","Tue Apr 28 09:28:28 UTC 2026","","test_negative","",""
"","153","Creating colored boards","tests","Tue Apr 28 09:28:27 UTC 2026","failed","Tue Apr 28 09:28:27 UTC 2026","","test_boards","",""
"","155","Creating board with pydantic validation","tests","Tue Apr 28 09:28:27 UTC 2026","failed","Tue Apr 28 09:28:28 UTC 2026","","test_boards","",""
