"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","Creating board with invalid token","tests","2026-07-07","passed","2026-07-07","","test_negative","",""
"","121","Creating colored boards","tests","2026-07-07","failed","2026-07-07","","test_boards","",""
"","0","Archiving cards","tests","2026-07-07","broken","2026-07-07","","test_boards","",""
"","0","Updating card","tests","2026-07-07","broken","2026-07-07","","test_boards","",""
"","108","Creating board with pydantic validation","tests","2026-07-07","failed","2026-07-07","","test_boards","",""
"","128","Creating colored boards","tests","2026-07-07","failed","2026-07-07","","test_boards","",""
"","0","E2E test","tests","2026-07-07","broken","2026-07-07","","test_boards","",""
"","94","Creating card in fake list","tests","2026-07-07","passed","2026-07-07","","test_negative","",""
"","0","Deleting new board","tests","2026-07-07","broken","2026-07-07","","test_boards","",""
"","60","Creating board with giant name","tests","2026-07-07","passed","2026-07-07","","test_negative","",""
"","0","Creating new card","tests","2026-07-07","broken","2026-07-07","","test_boards","",""
"","165","Creating colored boards","tests","2026-07-07","failed","2026-07-07","","test_boards","",""
"","183","Creating new board","tests","2026-07-07","failed","2026-07-07","","test_boards","",""
"","0","Creating checklist and item","tests","2026-07-07","broken","2026-07-07","","test_boards","",""
"","0","Creating new list","tests","2026-07-07","broken","2026-07-07","","test_boards","",""
