"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Updating card","tests","Wed Apr 29 09:15:46 UTC 2026","broken","Wed Apr 29 09:15:46 UTC 2026","","test_boards","",""
"","499","Creating board with pydantic validation","tests","Wed Apr 29 09:15:46 UTC 2026","failed","Wed Apr 29 09:15:46 UTC 2026","","test_boards","",""
"","94","Creating board with giant name","tests","Wed Apr 29 09:15:47 UTC 2026","passed","Wed Apr 29 09:15:47 UTC 2026","","test_negative","",""
"","158","Creating colored boards","tests","Wed Apr 29 09:15:44 UTC 2026","failed","Wed Apr 29 09:15:45 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Wed Apr 29 09:15:45 UTC 2026","broken","Wed Apr 29 09:15:45 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Wed Apr 29 09:15:44 UTC 2026","broken","Wed Apr 29 09:15:44 UTC 2026","","test_boards","",""
"","99","Creating card in fake list","tests","Wed Apr 29 09:15:47 UTC 2026","passed","Wed Apr 29 09:15:47 UTC 2026","","test_negative","",""
"","0","E2E test","tests","Wed Apr 29 09:15:44 UTC 2026","broken","Wed Apr 29 09:15:44 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Wed Apr 29 09:15:47 UTC 2026","broken","Wed Apr 29 09:15:47 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Wed Apr 29 09:15:44 UTC 2026","broken","Wed Apr 29 09:15:44 UTC 2026","","test_boards","",""
"","179","Creating new board","tests","Wed Apr 29 09:15:43 UTC 2026","failed","Wed Apr 29 09:15:43 UTC 2026","","test_boards","",""
"","205","Creating colored boards","tests","Wed Apr 29 09:15:44 UTC 2026","failed","Wed Apr 29 09:15:44 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Wed Apr 29 09:15:43 UTC 2026","broken","Wed Apr 29 09:15:43 UTC 2026","","test_boards","",""
"","122","Creating board with invalid token","tests","Wed Apr 29 09:15:47 UTC 2026","passed","Wed Apr 29 09:15:47 UTC 2026","","test_negative","",""
"","141","Creating colored boards","tests","Wed Apr 29 09:15:45 UTC 2026","failed","Wed Apr 29 09:15:45 UTC 2026","","test_boards","",""
