"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Creating new card","tests","Tue May 05 09:12:03 UTC 2026","broken","Tue May 05 09:12:03 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Tue May 05 09:12:03 UTC 2026","broken","Tue May 05 09:12:03 UTC 2026","","test_boards","",""
"","212","Creating new board","tests","Tue May 05 09:12:02 UTC 2026","failed","Tue May 05 09:12:02 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Tue May 05 09:12:04 UTC 2026","broken","Tue May 05 09:12:04 UTC 2026","","test_boards","",""
"","190","Creating colored boards","tests","Tue May 05 09:12:03 UTC 2026","failed","Tue May 05 09:12:04 UTC 2026","","test_boards","",""
"","200","Creating colored boards","tests","Tue May 05 09:12:04 UTC 2026","failed","Tue May 05 09:12:04 UTC 2026","","test_boards","",""
"","185","Creating colored boards","tests","Tue May 05 09:12:04 UTC 2026","failed","Tue May 05 09:12:04 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Tue May 05 09:12:03 UTC 2026","broken","Tue May 05 09:12:03 UTC 2026","","test_boards","",""
"","43","Creating board with giant name","tests","Tue May 05 09:12:05 UTC 2026","passed","Tue May 05 09:12:05 UTC 2026","","test_negative","",""
"","180","Creating board with pydantic validation","tests","Tue May 05 09:12:04 UTC 2026","failed","Tue May 05 09:12:04 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Tue May 05 09:12:05 UTC 2026","broken","Tue May 05 09:12:05 UTC 2026","","test_boards","",""
"","150","Creating board with invalid token","tests","Tue May 05 09:12:05 UTC 2026","passed","Tue May 05 09:12:05 UTC 2026","","test_negative","",""
"","0","Updating card","tests","Tue May 05 09:12:04 UTC 2026","broken","Tue May 05 09:12:04 UTC 2026","","test_boards","",""
"","169","Creating card in fake list","tests","Tue May 05 09:12:05 UTC 2026","passed","Tue May 05 09:12:05 UTC 2026","","test_negative","",""
"","0","Creating new list","tests","Tue May 05 09:12:03 UTC 2026","broken","Tue May 05 09:12:03 UTC 2026","","test_boards","",""
