"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","121","Creating board with pydantic validation","tests","2026-06-05","failed","2026-06-05","","test_boards","",""
"","231","Creating new board","tests","2026-06-05","failed","2026-06-05","","test_boards","",""
"","72","Creating board with invalid token","tests","2026-06-05","passed","2026-06-05","","test_negative","",""
"","55","Creating board with giant name","tests","2026-06-05","passed","2026-06-05","","test_negative","",""
"","0","Archiving cards","tests","2026-06-05","broken","2026-06-05","","test_boards","",""
"","0","E2E test","tests","2026-06-05","broken","2026-06-05","","test_boards","",""
"","95","Creating card in fake list","tests","2026-06-05","passed","2026-06-05","","test_negative","",""
"","0","Creating new card","tests","2026-06-05","broken","2026-06-05","","test_boards","",""
"","0","Creating checklist and item","tests","2026-06-05","broken","2026-06-05","","test_boards","",""
"","0","Deleting new board","tests","2026-06-05","broken","2026-06-05","","test_boards","",""
"","0","Creating new list","tests","2026-06-05","broken","2026-06-05","","test_boards","",""
"","110","Creating colored boards","tests","2026-06-05","failed","2026-06-05","","test_boards","",""
"","109","Creating colored boards","tests","2026-06-05","failed","2026-06-05","","test_boards","",""
"","115","Creating colored boards","tests","2026-06-05","failed","2026-06-05","","test_boards","",""
"","0","Updating card","tests","2026-06-05","broken","2026-06-05","","test_boards","",""
