"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","763","E2E test","tests","Thu Mar 19 09:29:45 UTC 2026","passed","Thu Mar 19 09:29:46 UTC 2026","","test_boards","",""
"","287","Archiving cards","tests","Thu Mar 19 09:29:50 UTC 2026","passed","Thu Mar 19 09:29:51 UTC 2026","","test_boards","",""
"","448","Creating new card","tests","Thu Mar 19 09:29:41 UTC 2026","passed","Thu Mar 19 09:29:41 UTC 2026","","test_boards","",""
"","435","Creating new board","tests","Thu Mar 19 09:29:40 UTC 2026","passed","Thu Mar 19 09:29:40 UTC 2026","","test_boards","",""
"","152","Creating board with invalid token","tests","Thu Mar 19 09:29:57 UTC 2026","passed","Thu Mar 19 09:29:57 UTC 2026","","test_negative","",""
"","286","Updating card","tests","Thu Mar 19 09:29:54 UTC 2026","passed","Thu Mar 19 09:29:54 UTC 2026","","test_boards","",""
"","918","Creating colored boards","tests","Thu Mar 19 09:29:48 UTC 2026","passed","Thu Mar 19 09:29:49 UTC 2026","","test_boards","",""
"","987","Creating colored boards","tests","Thu Mar 19 09:29:46 UTC 2026","passed","Thu Mar 19 09:29:47 UTC 2026","","test_boards","",""
"","251","Creating new list","tests","Thu Mar 19 09:29:42 UTC 2026","passed","Thu Mar 19 09:29:43 UTC 2026","","test_boards","",""
"","1014","Creating board with pydantic validation","tests","Thu Mar 19 09:29:51 UTC 2026","passed","Thu Mar 19 09:29:52 UTC 2026","","test_boards","",""
"","169","Creating card in fake list","tests","Thu Mar 19 09:29:57 UTC 2026","passed","Thu Mar 19 09:29:57 UTC 2026","","test_negative","",""
"","625","Creating checklist and item","tests","Thu Mar 19 09:29:55 UTC 2026","passed","Thu Mar 19 09:29:56 UTC 2026","","test_boards","",""
"","683","Deleting new board","tests","Thu Mar 19 09:29:44 UTC 2026","passed","Thu Mar 19 09:29:44 UTC 2026","","test_boards","",""
"","45","Creating board with giant name","tests","Thu Mar 19 09:29:57 UTC 2026","passed","Thu Mar 19 09:29:57 UTC 2026","","test_negative","",""
"","1082","Creating colored boards","tests","Thu Mar 19 09:29:47 UTC 2026","passed","Thu Mar 19 09:29:48 UTC 2026","","test_boards","",""
