"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","138","Creating colored boards","tests","Wed May 27 10:58:36 UTC 2026","failed","Wed May 27 10:58:36 UTC 2026","","test_boards","",""
"","161","Creating new board","tests","Wed May 27 10:58:35 UTC 2026","failed","Wed May 27 10:58:35 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Wed May 27 10:58:35 UTC 2026","broken","Wed May 27 10:58:35 UTC 2026","","test_boards","",""
"","85","Creating board with invalid token","tests","Wed May 27 10:58:37 UTC 2026","passed","Wed May 27 10:58:37 UTC 2026","","test_negative","",""
"","0","Deleting new board","tests","Wed May 27 10:58:36 UTC 2026","broken","Wed May 27 10:58:36 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Wed May 27 10:58:36 UTC 2026","broken","Wed May 27 10:58:36 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Wed May 27 10:58:36 UTC 2026","broken","Wed May 27 10:58:36 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Wed May 27 10:58:35 UTC 2026","broken","Wed May 27 10:58:35 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Wed May 27 10:58:37 UTC 2026","broken","Wed May 27 10:58:37 UTC 2026","","test_boards","",""
"","148","Creating board with pydantic validation","tests","Wed May 27 10:58:37 UTC 2026","failed","Wed May 27 10:58:37 UTC 2026","","test_boards","",""
"","97","Creating card in fake list","tests","Wed May 27 10:58:37 UTC 2026","passed","Wed May 27 10:58:37 UTC 2026","","test_negative","",""
"","0","Updating card","tests","Wed May 27 10:58:37 UTC 2026","broken","Wed May 27 10:58:37 UTC 2026","","test_boards","",""
"","73","Creating board with giant name","tests","Wed May 27 10:58:37 UTC 2026","passed","Wed May 27 10:58:37 UTC 2026","","test_negative","",""
"","200","Creating colored boards","tests","Wed May 27 10:58:36 UTC 2026","failed","Wed May 27 10:58:36 UTC 2026","","test_boards","",""
"","147","Creating colored boards","tests","Wed May 27 10:58:36 UTC 2026","failed","Wed May 27 10:58:36 UTC 2026","","test_boards","",""
