"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","128","Creating board with pydantic validation","tests","Mon Apr 06 10:40:57 UTC 2026","failed","Mon Apr 06 10:40:58 UTC 2026","","test_boards","",""
"","70","Creating board with invalid token","tests","Mon Apr 06 10:40:58 UTC 2026","passed","Mon Apr 06 10:40:58 UTC 2026","","test_negative","",""
"","106","Creating colored boards","tests","Mon Apr 06 10:40:57 UTC 2026","failed","Mon Apr 06 10:40:57 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Mon Apr 06 10:40:57 UTC 2026","broken","Mon Apr 06 10:40:57 UTC 2026","","test_boards","",""
"","163","Creating colored boards","tests","Mon Apr 06 10:40:57 UTC 2026","failed","Mon Apr 06 10:40:57 UTC 2026","","test_boards","",""
"","43","Creating board with giant name","tests","Mon Apr 06 10:40:58 UTC 2026","passed","Mon Apr 06 10:40:58 UTC 2026","","test_negative","",""
"","0","Creating checklist and item","tests","Mon Apr 06 10:40:58 UTC 2026","broken","Mon Apr 06 10:40:58 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Mon Apr 06 10:40:57 UTC 2026","broken","Mon Apr 06 10:40:57 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Mon Apr 06 10:40:57 UTC 2026","broken","Mon Apr 06 10:40:57 UTC 2026","","test_boards","",""
"","186","Creating colored boards","tests","Mon Apr 06 10:40:57 UTC 2026","failed","Mon Apr 06 10:40:57 UTC 2026","","test_boards","",""
"","149","Creating card in fake list","tests","Mon Apr 06 10:40:58 UTC 2026","passed","Mon Apr 06 10:40:58 UTC 2026","","test_negative","",""
"","0","Updating card","tests","Mon Apr 06 10:40:58 UTC 2026","broken","Mon Apr 06 10:40:58 UTC 2026","","test_boards","",""
"","167","Creating new board","tests","Mon Apr 06 10:40:56 UTC 2026","failed","Mon Apr 06 10:40:56 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Mon Apr 06 10:40:56 UTC 2026","broken","Mon Apr 06 10:40:56 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Mon Apr 06 10:40:56 UTC 2026","broken","Mon Apr 06 10:40:56 UTC 2026","","test_boards","",""
