"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Creating new list","tests","2026-06-02","broken","2026-06-02","","test_boards","",""
"","260","Creating colored boards","tests","2026-06-02","failed","2026-06-02","","test_boards","",""
"","65","Creating board with giant name","tests","2026-06-02","passed","2026-06-02","","test_negative","",""
"","197","Creating colored boards","tests","2026-06-02","failed","2026-06-02","","test_boards","",""
"","0","Deleting new board","tests","2026-06-02","broken","2026-06-02","","test_boards","",""
"","369","Creating new board","tests","2026-06-02","failed","2026-06-02","","test_boards","",""
"","242","Creating colored boards","tests","2026-06-02","failed","2026-06-02","","test_boards","",""
"","195","Creating board with pydantic validation","tests","2026-06-02","failed","2026-06-02","","test_boards","",""
"","0","Updating card","tests","2026-06-02","broken","2026-06-02","","test_boards","",""
"","0","Archiving cards","tests","2026-06-02","broken","2026-06-02","","test_boards","",""
"","0","Creating checklist and item","tests","2026-06-02","broken","2026-06-02","","test_boards","",""
"","157","Creating board with invalid token","tests","2026-06-02","passed","2026-06-02","","test_negative","",""
"","0","E2E test","tests","2026-06-02","broken","2026-06-02","","test_boards","",""
"","0","Creating new card","tests","2026-06-02","broken","2026-06-02","","test_boards","",""
"","171","Creating card in fake list","tests","2026-06-02","passed","2026-06-02","","test_negative","",""
