"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","153","Creating colored boards","tests","2026-06-10","failed","2026-06-10","","test_boards","",""
"","0","Creating new list","tests","2026-06-10","broken","2026-06-10","","test_boards","",""
"","0","Deleting new board","tests","2026-06-10","broken","2026-06-10","","test_boards","",""
"","117","Creating board with pydantic validation","tests","2026-06-10","failed","2026-06-10","","test_boards","",""
"","0","Archiving cards","tests","2026-06-10","broken","2026-06-10","","test_boards","",""
"","0","Creating checklist and item","tests","2026-06-10","broken","2026-06-10","","test_boards","",""
"","45","Creating board with giant name","tests","2026-06-10","passed","2026-06-10","","test_negative","",""
"","130","Creating colored boards","tests","2026-06-10","failed","2026-06-10","","test_boards","",""
"","113","Creating colored boards","tests","2026-06-10","failed","2026-06-10","","test_boards","",""
"","0","Creating new card","tests","2026-06-10","broken","2026-06-10","","test_boards","",""
"","205","Creating new board","tests","2026-06-10","failed","2026-06-10","","test_boards","",""
"","134","Creating card in fake list","tests","2026-06-10","passed","2026-06-10","","test_negative","",""
"","0","E2E test","tests","2026-06-10","broken","2026-06-10","","test_boards","",""
"","0","Updating card","tests","2026-06-10","broken","2026-06-10","","test_boards","",""
"","78","Creating board with invalid token","tests","2026-06-10","passed","2026-06-10","","test_negative","",""
