"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44","Creating board with giant name","tests","Thu May 14 09:37:23 UTC 2026","passed","Thu May 14 09:37:23 UTC 2026","","test_negative","",""
"","0","Creating new list","tests","Thu May 14 09:37:21 UTC 2026","broken","Thu May 14 09:37:21 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Thu May 14 09:37:23 UTC 2026","broken","Thu May 14 09:37:23 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Thu May 14 09:37:21 UTC 2026","broken","Thu May 14 09:37:21 UTC 2026","","test_boards","",""
"","94","Creating card in fake list","tests","Thu May 14 09:37:23 UTC 2026","passed","Thu May 14 09:37:23 UTC 2026","","test_negative","",""
"","0","Archiving cards","tests","Thu May 14 09:37:22 UTC 2026","broken","Thu May 14 09:37:22 UTC 2026","","test_boards","",""
"","153","Creating colored boards","tests","Thu May 14 09:37:22 UTC 2026","failed","Thu May 14 09:37:22 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Thu May 14 09:37:23 UTC 2026","broken","Thu May 14 09:37:23 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Thu May 14 09:37:22 UTC 2026","broken","Thu May 14 09:37:22 UTC 2026","","test_boards","",""
"","129","Creating board with pydantic validation","tests","Thu May 14 09:37:22 UTC 2026","failed","Thu May 14 09:37:23 UTC 2026","","test_boards","",""
"","103","Creating colored boards","tests","Thu May 14 09:37:22 UTC 2026","failed","Thu May 14 09:37:22 UTC 2026","","test_boards","",""
"","214","Creating board with invalid token","tests","Thu May 14 09:37:23 UTC 2026","passed","Thu May 14 09:37:23 UTC 2026","","test_negative","",""
"","0","Deleting new board","tests","Thu May 14 09:37:21 UTC 2026","broken","Thu May 14 09:37:21 UTC 2026","","test_boards","",""
"","155","Creating colored boards","tests","Thu May 14 09:37:22 UTC 2026","failed","Thu May 14 09:37:22 UTC 2026","","test_boards","",""
"","149","Creating new board","tests","Thu May 14 09:37:21 UTC 2026","failed","Thu May 14 09:37:21 UTC 2026","","test_boards","",""
