"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","E2E test","tests","Mon Apr 20 09:11:44 UTC 2026","broken","Mon Apr 20 09:11:44 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Mon Apr 20 09:11:45 UTC 2026","broken","Mon Apr 20 09:11:45 UTC 2026","","test_boards","",""
"","92","Creating colored boards","tests","Mon Apr 20 09:11:45 UTC 2026","failed","Mon Apr 20 09:11:45 UTC 2026","","test_boards","",""
"","56","Creating board with giant name","tests","Mon Apr 20 09:11:45 UTC 2026","passed","Mon Apr 20 09:11:45 UTC 2026","","test_negative","",""
"","130","Creating colored boards","tests","Mon Apr 20 09:11:44 UTC 2026","failed","Mon Apr 20 09:11:44 UTC 2026","","test_boards","",""
"","125","Creating board with pydantic validation","tests","Mon Apr 20 09:11:45 UTC 2026","failed","Mon Apr 20 09:11:45 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Mon Apr 20 09:11:44 UTC 2026","broken","Mon Apr 20 09:11:44 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Mon Apr 20 09:11:45 UTC 2026","broken","Mon Apr 20 09:11:45 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Mon Apr 20 09:11:45 UTC 2026","broken","Mon Apr 20 09:11:45 UTC 2026","","test_boards","",""
"","157","Creating new board","tests","Mon Apr 20 09:11:43 UTC 2026","failed","Mon Apr 20 09:11:43 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Mon Apr 20 09:11:43 UTC 2026","broken","Mon Apr 20 09:11:43 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Mon Apr 20 09:11:44 UTC 2026","broken","Mon Apr 20 09:11:44 UTC 2026","","test_boards","",""
"","65","Creating board with invalid token","tests","Mon Apr 20 09:11:45 UTC 2026","passed","Mon Apr 20 09:11:45 UTC 2026","","test_negative","",""
"","100","Creating card in fake list","tests","Mon Apr 20 09:11:45 UTC 2026","passed","Mon Apr 20 09:11:46 UTC 2026","","test_negative","",""
"","221","Creating colored boards","tests","Mon Apr 20 09:11:44 UTC 2026","failed","Mon Apr 20 09:11:45 UTC 2026","","test_boards","",""
