"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57","Creating board with giant name","tests","Thu May 21 10:42:37 UTC 2026","passed","Thu May 21 10:42:38 UTC 2026","","test_negative","",""
"","143","Creating board with pydantic validation","tests","Thu May 21 10:42:37 UTC 2026","failed","Thu May 21 10:42:37 UTC 2026","","test_boards","",""
"","186","Creating colored boards","tests","Thu May 21 10:42:36 UTC 2026","failed","Thu May 21 10:42:37 UTC 2026","","test_boards","",""
"","71","Creating board with invalid token","tests","Thu May 21 10:42:37 UTC 2026","passed","Thu May 21 10:42:37 UTC 2026","","test_negative","",""
"","0","Archiving cards","tests","Thu May 21 10:42:37 UTC 2026","broken","Thu May 21 10:42:37 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Thu May 21 10:42:37 UTC 2026","broken","Thu May 21 10:42:37 UTC 2026","","test_boards","",""
"","138","Creating new board","tests","Thu May 21 10:42:35 UTC 2026","failed","Thu May 21 10:42:35 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Thu May 21 10:42:35 UTC 2026","broken","Thu May 21 10:42:35 UTC 2026","","test_boards","",""
"","183","Creating card in fake list","tests","Thu May 21 10:42:38 UTC 2026","passed","Thu May 21 10:42:38 UTC 2026","","test_negative","",""
"","0","Creating new list","tests","Thu May 21 10:42:36 UTC 2026","broken","Thu May 21 10:42:36 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Thu May 21 10:42:37 UTC 2026","broken","Thu May 21 10:42:37 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Thu May 21 10:42:36 UTC 2026","broken","Thu May 21 10:42:36 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Thu May 21 10:42:36 UTC 2026","broken","Thu May 21 10:42:36 UTC 2026","","test_boards","",""
"","283","Creating colored boards","tests","Thu May 21 10:42:36 UTC 2026","failed","Thu May 21 10:42:36 UTC 2026","","test_boards","",""
"","121","Creating colored boards","tests","Thu May 21 10:42:36 UTC 2026","failed","Thu May 21 10:42:36 UTC 2026","","test_boards","",""
