"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60","Creating board with giant name","tests","Thu May 28 10:59:19 UTC 2026","passed","Thu May 28 10:59:19 UTC 2026","","test_negative","",""
"","0","Archiving cards","tests","Thu May 28 10:59:19 UTC 2026","broken","Thu May 28 10:59:19 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Thu May 28 10:59:19 UTC 2026","broken","Thu May 28 10:59:19 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Thu May 28 10:59:18 UTC 2026","broken","Thu May 28 10:59:18 UTC 2026","","test_boards","",""
"","113","Creating colored boards","tests","Thu May 28 10:59:18 UTC 2026","failed","Thu May 28 10:59:19 UTC 2026","","test_boards","",""
"","163","Creating colored boards","tests","Thu May 28 10:59:19 UTC 2026","failed","Thu May 28 10:59:19 UTC 2026","","test_boards","",""
"","113","Creating board with pydantic validation","tests","Thu May 28 10:59:19 UTC 2026","failed","Thu May 28 10:59:19 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Thu May 28 10:59:19 UTC 2026","broken","Thu May 28 10:59:19 UTC 2026","","test_boards","",""
"","189","Creating card in fake list","tests","Thu May 28 10:59:19 UTC 2026","passed","Thu May 28 10:59:20 UTC 2026","","test_negative","",""
"","184","Creating new board","tests","Thu May 28 10:59:17 UTC 2026","failed","Thu May 28 10:59:18 UTC 2026","","test_boards","",""
"","83","Creating board with invalid token","tests","Thu May 28 10:59:19 UTC 2026","passed","Thu May 28 10:59:19 UTC 2026","","test_negative","",""
"","123","Creating colored boards","tests","Thu May 28 10:59:18 UTC 2026","failed","Thu May 28 10:59:18 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Thu May 28 10:59:18 UTC 2026","broken","Thu May 28 10:59:18 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Thu May 28 10:59:18 UTC 2026","broken","Thu May 28 10:59:18 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Thu May 28 10:59:18 UTC 2026","broken","Thu May 28 10:59:18 UTC 2026","","test_boards","",""
