"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","193","Creating colored boards","tests","2026-06-24","failed","2026-06-24","","test_boards","",""
"","0","Creating new card","tests","2026-06-24","broken","2026-06-24","","test_boards","",""
"","205","Creating colored boards","tests","2026-06-24","failed","2026-06-24","","test_boards","",""
"","0","E2E test","tests","2026-06-24","broken","2026-06-24","","test_boards","",""
"","40","Creating board with giant name","tests","2026-06-24","passed","2026-06-24","","test_negative","",""
"","0","Archiving cards","tests","2026-06-24","broken","2026-06-24","","test_boards","",""
"","144","Creating board with invalid token","tests","2026-06-24","passed","2026-06-24","","test_negative","",""
"","186","Creating board with pydantic validation","tests","2026-06-24","failed","2026-06-24","","test_boards","",""
"","0","Creating checklist and item","tests","2026-06-24","broken","2026-06-24","","test_boards","",""
"","0","Deleting new board","tests","2026-06-24","broken","2026-06-24","","test_boards","",""
"","231","Creating colored boards","tests","2026-06-24","failed","2026-06-24","","test_boards","",""
"","0","Updating card","tests","2026-06-24","broken","2026-06-24","","test_boards","",""
"","169","Creating card in fake list","tests","2026-06-24","passed","2026-06-24","","test_negative","",""
"","213","Creating new board","tests","2026-06-24","failed","2026-06-24","","test_boards","",""
"","0","Creating new list","tests","2026-06-24","broken","2026-06-24","","test_boards","",""
