"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Updating card","tests","Wed May 20 10:27:22 UTC 2026","broken","Wed May 20 10:27:22 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Wed May 20 10:27:21 UTC 2026","broken","Wed May 20 10:27:21 UTC 2026","","test_boards","",""
"","160","Creating colored boards","tests","Wed May 20 10:27:21 UTC 2026","failed","Wed May 20 10:27:22 UTC 2026","","test_boards","",""
"","79","Creating board with invalid token","tests","Wed May 20 10:27:22 UTC 2026","passed","Wed May 20 10:27:23 UTC 2026","","test_negative","",""
"","0","Creating checklist and item","tests","Wed May 20 10:27:22 UTC 2026","broken","Wed May 20 10:27:22 UTC 2026","","test_boards","",""
"","145","Creating board with pydantic validation","tests","Wed May 20 10:27:22 UTC 2026","failed","Wed May 20 10:27:22 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Wed May 20 10:27:22 UTC 2026","broken","Wed May 20 10:27:22 UTC 2026","","test_boards","",""
"","203","Creating card in fake list","tests","Wed May 20 10:27:23 UTC 2026","passed","Wed May 20 10:27:23 UTC 2026","","test_negative","",""
"","0","Deleting new board","tests","Wed May 20 10:27:21 UTC 2026","broken","Wed May 20 10:27:21 UTC 2026","","test_boards","",""
"","119","Creating colored boards","tests","Wed May 20 10:27:21 UTC 2026","failed","Wed May 20 10:27:21 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Wed May 20 10:27:21 UTC 2026","broken","Wed May 20 10:27:21 UTC 2026","","test_boards","",""
"","41","Creating board with giant name","tests","Wed May 20 10:27:23 UTC 2026","passed","Wed May 20 10:27:23 UTC 2026","","test_negative","",""
"","165","Creating new board","tests","Wed May 20 10:27:20 UTC 2026","failed","Wed May 20 10:27:21 UTC 2026","","test_boards","",""
"","117","Creating colored boards","tests","Wed May 20 10:27:22 UTC 2026","failed","Wed May 20 10:27:22 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Wed May 20 10:27:21 UTC 2026","broken","Wed May 20 10:27:21 UTC 2026","","test_boards","",""
