"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","Creating board with pydantic validation","tests","Mon May 04 09:26:53 UTC 2026","failed","Mon May 04 09:26:53 UTC 2026","","test_boards","",""
"","0","Creating new card","tests","Mon May 04 09:26:51 UTC 2026","broken","Mon May 04 09:26:51 UTC 2026","","test_boards","",""
"","63","Creating board with invalid token","tests","Mon May 04 09:26:53 UTC 2026","passed","Mon May 04 09:26:53 UTC 2026","","test_negative","",""
"","137","Creating colored boards","tests","Mon May 04 09:26:52 UTC 2026","failed","Mon May 04 09:26:52 UTC 2026","","test_boards","",""
"","45","Creating board with giant name","tests","Mon May 04 09:26:53 UTC 2026","passed","Mon May 04 09:26:53 UTC 2026","","test_negative","",""
"","123","Creating colored boards","tests","Mon May 04 09:26:52 UTC 2026","failed","Mon May 04 09:26:52 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Mon May 04 09:26:53 UTC 2026","broken","Mon May 04 09:26:53 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Mon May 04 09:26:52 UTC 2026","broken","Mon May 04 09:26:52 UTC 2026","","test_boards","",""
"","129","Creating colored boards","tests","Mon May 04 09:26:52 UTC 2026","failed","Mon May 04 09:26:52 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Mon May 04 09:26:52 UTC 2026","broken","Mon May 04 09:26:52 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Mon May 04 09:26:52 UTC 2026","broken","Mon May 04 09:26:52 UTC 2026","","test_boards","",""
"","180","Creating new board","tests","Mon May 04 09:26:51 UTC 2026","failed","Mon May 04 09:26:51 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Mon May 04 09:26:53 UTC 2026","broken","Mon May 04 09:26:53 UTC 2026","","test_boards","",""
"","84","Creating card in fake list","tests","Mon May 04 09:26:53 UTC 2026","passed","Mon May 04 09:26:53 UTC 2026","","test_negative","",""
"","0","E2E test","tests","Mon May 04 09:26:52 UTC 2026","broken","Mon May 04 09:26:52 UTC 2026","","test_boards","",""
