"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","E2E test","tests","2026-07-20","broken","2026-07-20","","test_boards","",""
"","0","Creating new list","tests","2026-07-20","broken","2026-07-20","","test_boards","",""
"","67","Creating board with invalid token","tests","2026-07-20","passed","2026-07-20","","test_negative","",""
"","134","Creating colored boards","tests","2026-07-20","failed","2026-07-20","","test_boards","",""
"","181","Creating board with giant name","tests","2026-07-20","passed","2026-07-20","","test_negative","",""
"","0","Deleting new board","tests","2026-07-20","broken","2026-07-20","","test_boards","",""
"","0","Creating checklist and item","tests","2026-07-20","broken","2026-07-20","","test_boards","",""
"","154","Creating new board","tests","2026-07-20","failed","2026-07-20","","test_boards","",""
"","111","Creating colored boards","tests","2026-07-20","failed","2026-07-20","","test_boards","",""
"","0","Updating card","tests","2026-07-20","broken","2026-07-20","","test_boards","",""
"","0","Archiving cards","tests","2026-07-20","broken","2026-07-20","","test_boards","",""
"","103","Creating colored boards","tests","2026-07-20","failed","2026-07-20","","test_boards","",""
"","130","Creating board with pydantic validation","tests","2026-07-20","failed","2026-07-20","","test_boards","",""
"","0","Creating new card","tests","2026-07-20","broken","2026-07-20","","test_boards","",""
"","152","Creating card in fake list","tests","2026-07-20","passed","2026-07-20","","test_negative","",""
