"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Creating new card","tests","Wed Apr 22 08:51:22 UTC 2026","broken","Wed Apr 22 08:51:22 UTC 2026","","test_boards","",""
"","101","Creating colored boards","tests","Wed Apr 22 08:51:23 UTC 2026","failed","Wed Apr 22 08:51:23 UTC 2026","","test_boards","",""
"","93","Creating colored boards","tests","Wed Apr 22 08:51:23 UTC 2026","failed","Wed Apr 22 08:51:23 UTC 2026","","test_boards","",""
"","0","Creating new list","tests","Wed Apr 22 08:51:23 UTC 2026","broken","Wed Apr 22 08:51:23 UTC 2026","","test_boards","",""
"","204","Creating board with pydantic validation","tests","Wed Apr 22 08:51:24 UTC 2026","failed","Wed Apr 22 08:51:24 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Wed Apr 22 08:51:23 UTC 2026","broken","Wed Apr 22 08:51:23 UTC 2026","","test_boards","",""
"","114","Creating colored boards","tests","Wed Apr 22 08:51:23 UTC 2026","failed","Wed Apr 22 08:51:23 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Wed Apr 22 08:51:23 UTC 2026","broken","Wed Apr 22 08:51:23 UTC 2026","","test_boards","",""
"","73","Creating board with giant name","tests","Wed Apr 22 08:51:24 UTC 2026","passed","Wed Apr 22 08:51:24 UTC 2026","","test_negative","",""
"","0","Creating checklist and item","tests","Wed Apr 22 08:51:24 UTC 2026","broken","Wed Apr 22 08:51:24 UTC 2026","","test_boards","",""
"","137","Creating board with invalid token","tests","Wed Apr 22 08:51:24 UTC 2026","passed","Wed Apr 22 08:51:24 UTC 2026","","test_negative","",""
"","86","Creating card in fake list","tests","Wed Apr 22 08:51:24 UTC 2026","passed","Wed Apr 22 08:51:24 UTC 2026","","test_negative","",""
"","0","Updating card","tests","Wed Apr 22 08:51:24 UTC 2026","broken","Wed Apr 22 08:51:24 UTC 2026","","test_boards","",""
"","230","Creating new board","tests","Wed Apr 22 08:51:22 UTC 2026","failed","Wed Apr 22 08:51:22 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Wed Apr 22 08:51:23 UTC 2026","broken","Wed Apr 22 08:51:23 UTC 2026","","test_boards","",""
