"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","147","Creating board with giant name","tests","Wed Apr 01 10:38:32 UTC 2026","passed","Wed Apr 01 10:38:33 UTC 2026","","test_negative","",""
"","329","Creating new board","tests","Wed Apr 01 10:38:29 UTC 2026","failed","Wed Apr 01 10:38:30 UTC 2026","","test_boards","",""
"","225","Creating colored boards","tests","Wed Apr 01 10:38:31 UTC 2026","failed","Wed Apr 01 10:38:31 UTC 2026","","test_boards","",""
"","0","Creating checklist and item","tests","Wed Apr 01 10:38:32 UTC 2026","broken","Wed Apr 01 10:38:32 UTC 2026","","test_boards","",""
"","157","Creating card in fake list","tests","Wed Apr 01 10:38:33 UTC 2026","passed","Wed Apr 01 10:38:33 UTC 2026","","test_negative","",""
"","0","Creating new card","tests","Wed Apr 01 10:38:30 UTC 2026","broken","Wed Apr 01 10:38:30 UTC 2026","","test_boards","",""
"","173","Creating colored boards","tests","Wed Apr 01 10:38:31 UTC 2026","failed","Wed Apr 01 10:38:31 UTC 2026","","test_boards","",""
"","177","Creating colored boards","tests","Wed Apr 01 10:38:31 UTC 2026","failed","Wed Apr 01 10:38:31 UTC 2026","","test_boards","",""
"","0","Updating card","tests","Wed Apr 01 10:38:32 UTC 2026","broken","Wed Apr 01 10:38:32 UTC 2026","","test_boards","",""
"","0","E2E test","tests","Wed Apr 01 10:38:31 UTC 2026","broken","Wed Apr 01 10:38:31 UTC 2026","","test_boards","",""
"","291","Creating board with invalid token","tests","Wed Apr 01 10:38:32 UTC 2026","passed","Wed Apr 01 10:38:32 UTC 2026","","test_negative","",""
"","0","Creating new list","tests","Wed Apr 01 10:38:30 UTC 2026","broken","Wed Apr 01 10:38:30 UTC 2026","","test_boards","",""
"","180","Creating board with pydantic validation","tests","Wed Apr 01 10:38:32 UTC 2026","failed","Wed Apr 01 10:38:32 UTC 2026","","test_boards","",""
"","0","Deleting new board","tests","Wed Apr 01 10:38:30 UTC 2026","broken","Wed Apr 01 10:38:30 UTC 2026","","test_boards","",""
"","0","Archiving cards","tests","Wed Apr 01 10:38:31 UTC 2026","broken","Wed Apr 01 10:38:31 UTC 2026","","test_boards","",""
